['LOG', 'COUNTER', 'INTERPOLATED', 'RAW_CQ', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'TIMESTAMP', 'ES_TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

2016-10-05T18:35:01.148000 , 117.0 , 0.0 , 0.0 , 4325.64102564 , 4305.12820513 , 4332.82051282 , 4335.8974359 , 4193.33333333 , 4186.66666667 , 4183.58974359 , 4197.94871795 , 4202.56410256 , 4206.15384615 , 4222.56410256 , 4951.28205128 , 4073.84615385 , 4204.61538462 , 1.82282952947 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.148000 , 118.0 , 0.0 , 0.0 , 4315.38461538 , 4300.0 , 4334.35897436 , 4326.66666667 , 4196.92307692 , 4190.25641026 , 4186.15384615 , 4196.92307692 , 4196.92307692 , 4200.51282051 , 4206.15384615 , 4957.94871795 , 4058.97435897 , 4201.53846154 , 1.83014569329 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.149000 , 119.0 , 0.0 , 0.0 , 4293.33333333 , 4289.23076923 , 4320.0 , 4312.82051282 , 4192.82051282 , 4191.28205128 , 4188.20512821 , 4194.35897436 , 4192.82051282 , 4197.43589744 , 4214.87179487 , 4955.38461538 , 4078.97435897 , 4198.97435897 , 1.83746185712 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.149000 , 120.0 , 0.0 , 0.0 , 4312.82051282 , 4310.76923077 , 4328.20512821 , 4327.17948718 , 4198.46153846 , 4198.97435897 , 4195.8974359 , 4196.92307692 , 4193.84615385 , 4196.41025641 , 4207.69230769 , 4955.8974359 , 4074.35897436 , 4200.51282051 , 1.84477802095 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.149000 , 121.0 , 0.0 , 0.0 , 4297.94871795 , 4287.69230769 , 4308.71794872 , 4313.33333333 , 4185.64102564 , 4184.61538462 , 4180.0 , 4200.0 , 4199.48717949 , 4199.48717949 , 4217.94871795 , 4953.84615385 , 4091.79487179 , 4203.58974359 , 1.85209418477 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.149000 , 122.0 , 0.0 , 0.0 , 4291.79487179 , 4278.97435897 , 4304.61538462 , 4320.0 , 4185.64102564 , 4186.66666667 , 4183.58974359 , 4195.38461538 , 4198.46153846 , 4197.94871795 , 4217.94871795 , 4955.8974359 , 4102.56410256 , 4202.05128205 , 1.8594103486 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.149000 , 123.0 , 0.0 , 0.0 , 4282.05128205 , 4277.94871795 , 4288.71794872 , 4307.17948718 , 4193.33333333 , 4190.76923077 , 4190.25641026 , 4195.38461538 , 4195.8974359 , 4198.97435897 , 4232.82051282 , 4949.74358974 , 4122.56410256 , 4203.07692308 , 1.86672651243 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.149000 , 124.0 , 0.0 , 0.0 , 4309.23076923 , 4309.74358974 , 4313.33333333 , 4331.79487179 , 4203.58974359 , 4201.53846154 , 4199.48717949 , 4194.87179487 , 4196.41025641 , 4196.41025641 , 4223.07692308 , 4952.82051282 , 4091.28205128 , 4201.53846154 , 1.87404267625 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.150000 , 125.0 , 0.0 , 0.0 , 4298.97435897 , 4296.92307692 , 4300.51282051 , 4324.61538462 , 4195.38461538 , 4190.76923077 , 4188.71794872 , 4195.38461538 , 4200.0 , 4198.97435897 , 4227.69230769 , 4949.74358974 , 4095.38461538 , 4202.56410256 , 1.88135884008 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.150000 , 126.0 , 0.0 , 0.0 , 4315.8974359 , 4312.30769231 , 4306.66666667 , 4338.46153846 , 4203.58974359 , 4199.48717949 , 4200.0 , 4196.41025641 , 4195.38461538 , 4196.92307692 , 4217.43589744 , 4954.35897436 , 4093.33333333 , 4200.51282051 , 1.88867500391 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.150000 , 127.0 , 0.0 , 0.0 , 4323.07692308 , 4322.56410256 , 4304.1025641 , 4338.46153846 , 4207.17948718 , 4206.66666667 , 4204.1025641 , 4199.48717949 , 4192.82051282 , 4196.41025641 , 4228.71794872 , 4951.79487179 , 4103.58974359 , 4203.58974359 , 1.89599116773 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.150000 , 128.0 , 0.0 , 0.0 , 4346.66666667 , 4343.07692308 , 4327.69230769 , 4360.51282051 , 4212.30769231 , 4212.82051282 , 4205.64102564 , 4197.43589744 , 4195.8974359 , 4196.92307692 , 4222.56410256 , 4951.28205128 , 4077.43589744 , 4206.66666667 , 1.90330733156 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.150000 , 0.0 , 0.0 , 0.0 , 4329.74358974 , 4321.53846154 , 4323.58974359 , 4336.41025641 , 4210.25641026 , 4202.05128205 , 4193.33333333 , 4195.38461538 , 4197.43589744 , 4199.48717949 , 4217.43589744 , 4948.71794872 , 4074.35897436 , 4207.69230769 , 1.91062349539 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.150000 , 1.0 , 0.0 , 0.0 , 4309.74358974 , 4302.56410256 , 4325.64102564 , 4320.0 , 4202.05128205 , 4193.84615385 , 4187.69230769 , 4196.92307692 , 4195.8974359 , 4200.0 , 4210.76923077 , 4947.69230769 , 4068.20512821 , 4205.12820513 , 1.91793965922 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.151000 , 2.0 , 0.0 , 0.0 , 4299.48717949 , 4300.0 , 4323.07692308 , 4319.48717949 , 4193.84615385 , 4194.35897436 , 4186.15384615 , 4196.41025641 , 4198.46153846 , 4202.05128205 , 4217.94871795 , 4946.15384615 , 4070.76923077 , 4205.12820513 , 1.92525582304 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.151000 , 3.0 , 0.0 , 0.0 , 4298.46153846 , 4301.53846154 , 4321.53846154 , 4324.61538462 , 4193.33333333 , 4196.92307692 , 4186.15384615 , 4194.35897436 , 4200.0 , 4202.05128205 , 4216.41025641 , 4951.28205128 , 4072.30769231 , 4204.1025641 , 1.93257198687 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.151000 , 4.0 , 0.0 , 0.0 , 4294.87179487 , 4285.64102564 , 4319.48717949 , 4321.53846154 , 4185.12820513 , 4184.1025641 , 4182.05128205 , 4193.84615385 , 4198.46153846 , 4200.0 , 4211.79487179 , 4954.87179487 , 4073.33333333 , 4200.51282051 , 1.9398881507 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.151000 , 5.0 , 0.0 , 0.0 , 4289.23076923 , 4278.97435897 , 4298.97435897 , 4315.8974359 , 4185.64102564 , 4180.51282051 , 4185.64102564 , 4196.92307692 , 4197.43589744 , 4199.48717949 , 4213.84615385 , 4954.35897436 , 4091.79487179 , 4198.46153846 , 1.94720431452 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.151000 , 6.0 , 0.0 , 0.0 , 4289.74358974 , 4287.69230769 , 4288.20512821 , 4312.82051282 , 4195.8974359 , 4195.8974359 , 4193.84615385 , 4194.87179487 , 4196.41025641 , 4200.0 , 4212.30769231 , 4957.43589744 , 4103.07692308 , 4201.02564103 , 1.95452047835 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.151000 , 7.0 , 0.0 , 0.0 , 4280.0 , 4273.84615385 , 4287.17948718 , 4302.56410256 , 4186.66666667 , 4193.33333333 , 4186.66666667 , 4195.8974359 , 4195.8974359 , 4202.05128205 , 4225.12820513 , 4950.25641026 , 4111.28205128 , 4206.66666667 , 1.96183664218 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.152000 , 8.0 , 0.0 , 0.0 , 4289.23076923 , 4280.51282051 , 4294.87179487 , 4311.28205128 , 4184.1025641 , 4192.30769231 , 4191.28205128 , 4197.43589744 , 4194.87179487 , 4195.8974359 , 4215.8974359 , 4953.33333333 , 4102.56410256 , 4203.07692308 , 1.969152806 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.152000 , 9.0 , 0.0 , 0.0 , 4281.53846154 , 4286.66666667 , 4271.79487179 , 4294.87179487 , 4188.71794872 , 4193.84615385 , 4195.38461538 , 4196.92307692 , 4194.87179487 , 4195.38461538 , 4220.51282051 , 4955.8974359 , 4126.15384615 , 4202.56410256 , 1.97646896983 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.152000 , 10.0 , 0.0 , 0.0 , 4305.64102564 , 4312.82051282 , 4295.38461538 , 4319.48717949 , 4206.66666667 , 4211.79487179 , 4206.66666667 , 4194.35897436 , 4193.84615385 , 4195.8974359 , 4215.38461538 , 4956.92307692 , 4105.12820513 , 4206.15384615 , 1.98378513366 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.152000 , 11.0 , 0.0 , 0.0 , 4310.25641026 , 4310.76923077 , 4303.07692308 , 4336.41025641 , 4209.23076923 , 4210.76923077 , 4202.05128205 , 4196.41025641 , 4197.43589744 , 4200.51282051 , 4228.20512821 , 4945.12820513 , 4097.94871795 , 4207.17948718 , 1.99110129748 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.152000 , 12.0 , 0.0 , 0.0 , 4323.58974359 , 4321.53846154 , 4314.35897436 , 4347.17948718 , 4207.17948718 , 4207.69230769 , 4198.97435897 , 4194.87179487 , 4196.92307692 , 4199.48717949 , 4226.15384615 , 4945.64102564 , 4089.74358974 , 4202.05128205 , 1.99841746131 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.153000 , 13.0 , 0.0 , 0.0 , 4312.82051282 , 4308.20512821 , 4314.87179487 , 4321.53846154 , 4194.87179487 , 4192.30769231 , 4187.17948718 , 4195.8974359 , 4195.8974359 , 4199.48717949 , 4238.46153846 , 4946.15384615 , 4095.38461538 , 4204.1025641 , 2.00573362514 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.153000 , 14.0 , 0.0 , 0.0 , 4336.41025641 , 4329.74358974 , 4355.8974359 , 4358.46153846 , 4207.69230769 , 4205.12820513 , 4202.05128205 , 4195.8974359 , 4194.35897436 , 4195.8974359 , 4220.0 , 4951.79487179 , 4054.35897436 , 4204.1025641 , 2.01304978896 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.153000 , 15.0 , 0.0 , 0.0 , 4316.41025641 , 4313.33333333 , 4336.92307692 , 4348.20512821 , 4205.12820513 , 4198.46153846 , 4192.30769231 , 4195.8974359 , 4197.43589744 , 4200.51282051 , 4222.56410256 , 4949.23076923 , 4063.07692308 , 4202.05128205 , 2.02036595279 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.153000 , 16.0 , 0.0 , 0.0 , 4302.05128205 , 4302.05128205 , 4319.48717949 , 4319.48717949 , 4198.46153846 , 4191.79487179 , 4182.56410256 , 4195.8974359 , 4196.41025641 , 4199.48717949 , 4214.35897436 , 4953.84615385 , 4070.25641026 , 4201.02564103 , 2.02768211662 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.153000 , 17.0 , 0.0 , 0.0 , 4282.56410256 , 4280.51282051 , 4303.58974359 , 4295.38461538 , 4189.74358974 , 4187.69230769 , 4182.05128205 , 4195.8974359 , 4194.87179487 , 4195.38461538 , 4214.87179487 , 4952.82051282 , 4082.56410256 , 4206.66666667 , 2.03499828044 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.153000 , 18.0 , 0.0 , 0.0 , 4293.33333333 , 4290.25641026 , 4310.25641026 , 4321.02564103 , 4195.8974359 , 4192.82051282 , 4191.79487179 , 4194.87179487 , 4195.38461538 , 4197.94871795 , 4209.23076923 , 4953.33333333 , 4075.38461538 , 4204.61538462 , 2.04231444427 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.154000 , 19.0 , 0.0 , 0.0 , 4285.12820513 , 4283.07692308 , 4294.87179487 , 4313.84615385 , 4194.35897436 , 4185.12820513 , 4185.12820513 , 4195.38461538 , 4197.94871795 , 4203.07692308 , 4214.87179487 , 4954.35897436 , 4090.76923077 , 4199.48717949 , 2.0496306081 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.154000 , 20.0 , 0.0 , 0.0 , 4280.0 , 4283.58974359 , 4286.66666667 , 4305.12820513 , 4189.74358974 , 4185.64102564 , 4188.71794872 , 4196.92307692 , 4198.46153846 , 4196.41025641 , 4211.79487179 , 4955.8974359 , 4110.76923077 , 4201.53846154 , 2.0569431081 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.154000 , 21.0 , 0.0 , 0.0 , 4282.56410256 , 4293.84615385 , 4280.0 , 4302.05128205 , 4192.30769231 , 4193.84615385 , 4200.0 , 4194.35897436 , 4195.8974359 , 4191.28205128 , 4215.8974359 , 4951.79487179 , 4118.46153846 , 4204.61538462 , 2.06433763935 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.155000 , 22.0 , 0.0 , 0.0 , 4306.66666667 , 4316.92307692 , 4302.56410256 , 4325.12820513 , 4204.1025641 , 4205.12820513 , 4208.20512821 , 4193.84615385 , 4194.35897436 , 4194.87179487 , 4225.12820513 , 4951.79487179 , 4093.33333333 , 4201.02564103 , 2.0716852956 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.155000 , 23.0 , 0.0 , 0.0 , 4323.07692308 , 4320.0 , 4318.97435897 , 4346.15384615 , 4202.56410256 , 4205.64102564 , 4204.1025641 , 4195.38461538 , 4193.84615385 , 4197.43589744 , 4224.61538462 , 4952.82051282 , 4085.64102564 , 4200.51282051 , 2.07909043394 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.156000 , 24.0 , 0.0 , 0.0 , 4309.74358974 , 4300.51282051 , 4300.0 , 4335.38461538 , 4193.33333333 , 4193.84615385 , 4193.33333333 , 4196.92307692 , 4196.41025641 , 4198.97435897 , 4223.58974359 , 4947.69230769 , 4109.23076923 , 4205.64102564 , 2.08643809019 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.157000 , 25.0 , 0.0 , 0.0 , 4314.35897436 , 4313.33333333 , 4308.71794872 , 4336.41025641 , 4206.15384615 , 4206.66666667 , 4206.15384615 , 4195.38461538 , 4195.8974359 , 4194.87179487 , 4217.43589744 , 4949.23076923 , 4097.94871795 , 4204.61538462 , 2.09373887144 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.157000 , 26.0 , 0.0 , 0.0 , 4315.8974359 , 4314.35897436 , 4318.97435897 , 4340.51282051 , 4209.23076923 , 4207.69230769 , 4202.56410256 , 4195.38461538 , 4194.35897436 , 4197.43589744 , 4232.82051282 , 4947.17948718 , 4093.33333333 , 4203.58974359 , 2.10107871519 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.157000 , 27.0 , 0.0 , 0.0 , 4334.87179487 , 4319.48717949 , 4334.35897436 , 4356.92307692 , 4203.07692308 , 4196.41025641 , 4186.66666667 , 4193.33333333 , 4195.8974359 , 4198.97435897 , 4220.0 , 4948.20512821 , 4076.41025641 , 4202.56410256 , 2.10815293394 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.158000 , 28.0 , 0.0 , 0.0 , 4312.82051282 , 4297.43589744 , 4326.15384615 , 4330.25641026 , 4192.30769231 , 4184.1025641 , 4179.48717949 , 4195.8974359 , 4198.97435897 , 4200.51282051 , 4215.38461538 , 4946.15384615 , 4068.20512821 , 4205.12820513 , 2.11522715269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.158000 , 29.0 , 0.0 , 0.0 , 4296.92307692 , 4291.79487179 , 4342.05128205 , 4326.15384615 , 4189.74358974 , 4188.20512821 , 4189.23076923 , 4195.38461538 , 4194.35897436 , 4199.48717949 , 4206.15384615 , 4951.79487179 , 4043.07692308 , 4203.07692308 , 2.12257090269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.158000 , 30.0 , 0.0 , 0.0 , 4279.48717949 , 4274.87179487 , 4314.87179487 , 4310.25641026 , 4177.94871795 , 4173.33333333 , 4169.23076923 , 4193.84615385 , 4196.92307692 , 4205.12820513 , 4216.41025641 , 4946.66666667 , 4078.97435897 , 4201.53846154 , 2.12991465269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.158000 , 31.0 , 0.0 , 0.0 , 4299.48717949 , 4292.82051282 , 4311.79487179 , 4324.1025641 , 4187.69230769 , 4183.07692308 , 4175.38461538 , 4191.28205128 , 4199.48717949 , 4196.92307692 , 4203.07692308 , 4952.30769231 , 4083.58974359 , 4199.48717949 , 2.13725840269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.160000 , 32.0 , 0.0 , 0.0 , 4269.74358974 , 4269.23076923 , 4284.61538462 , 4294.35897436 , 4187.69230769 , 4186.66666667 , 4186.66666667 , 4194.87179487 , 4197.43589744 , 4193.84615385 , 4215.38461538 , 4954.35897436 , 4100.0 , 4200.51282051 , 2.14460215269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.160000 , 33.0 , 0.0 , 0.0 , 4267.69230769 , 4269.23076923 , 4284.61538462 , 4296.41025641 , 4192.82051282 , 4194.87179487 , 4194.87179487 , 4196.92307692 , 4195.38461538 , 4196.92307692 , 4212.82051282 , 4955.38461538 , 4097.43589744 , 4198.97435897 , 2.15194590269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.160000 , 34.0 , 0.0 , 0.0 , 4274.87179487 , 4268.71794872 , 4288.20512821 , 4301.02564103 , 4191.28205128 , 4191.79487179 , 4186.15384615 , 4197.43589744 , 4198.46153846 , 4198.97435897 , 4221.53846154 , 4948.71794872 , 4104.61538462 , 4200.51282051 , 2.15928965269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.161000 , 35.0 , 0.0 , 0.0 , 4296.92307692 , 4287.17948718 , 4305.12820513 , 4321.53846154 , 4193.33333333 , 4198.46153846 , 4195.38461538 , 4195.38461538 , 4195.38461538 , 4191.28205128 , 4215.38461538 , 4952.82051282 , 4093.84615385 , 4201.02564103 , 2.16663340269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.161000 , 36.0 , 0.0 , 0.0 , 4292.30769231 , 4291.28205128 , 4286.15384615 , 4313.33333333 , 4194.35897436 , 4197.43589744 , 4196.92307692 , 4194.35897436 , 4194.35897436 , 4193.33333333 , 4220.0 , 4952.82051282 , 4109.74358974 , 4203.58974359 , 2.17403854103 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.161000 , 37.0 , 0.0 , 0.0 , 4313.33333333 , 4316.92307692 , 4303.07692308 , 4334.87179487 , 4203.58974359 , 4200.0 , 4194.87179487 , 4194.35897436 , 4196.92307692 , 4200.0 , 4220.51282051 , 4948.71794872 , 4095.38461538 , 4205.64102564 , 2.18126119728 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.162000 , 38.0 , 0.0 , 0.0 , 4321.02564103 , 4316.41025641 , 4313.33333333 , 4337.94871795 , 4202.56410256 , 4197.43589744 , 4191.28205128 , 4195.38461538 , 4196.92307692 , 4200.51282051 , 4229.23076923 , 4943.58974359 , 4090.25641026 , 4206.66666667 , 2.18848385353 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.163000 , 39.0 , 0.0 , 0.0 , 4325.12820513 , 4314.87179487 , 4312.30769231 , 4339.48717949 , 4201.02564103 , 4201.53846154 , 4198.97435897 , 4194.87179487 , 4196.92307692 , 4199.48717949 , 4224.1025641 , 4946.66666667 , 4093.33333333 , 4202.05128205 , 2.19570650978 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.163000 , 40.0 , 0.0 , 0.0 , 4313.84615385 , 4305.64102564 , 4312.30769231 , 4326.66666667 , 4196.41025641 , 4198.46153846 , 4196.41025641 , 4194.87179487 , 4198.46153846 , 4201.02564103 , 4220.0 , 4948.71794872 , 4088.71794872 , 4199.48717949 , 2.20299947853 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.163000 , 41.0 , 0.0 , 0.0 , 4301.02564103 , 4298.97435897 , 4320.0 , 4313.33333333 , 4191.28205128 , 4187.69230769 , 4186.15384615 , 4195.8974359 , 4198.46153846 , 4200.51282051 , 4223.07692308 , 4945.64102564 , 4079.48717949 , 4202.05128205 , 2.21029244728 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.163000 , 42.0 , 0.0 , 0.0 , 4309.23076923 , 4308.71794872 , 4331.79487179 , 4323.58974359 , 4192.82051282 , 4188.20512821 , 4183.58974359 , 4192.82051282 , 4195.8974359 , 4198.46153846 , 4217.43589744 , 4949.74358974 , 4066.15384615 , 4202.05128205 , 2.21763619728 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.163000 , 43.0 , 0.0 , 0.0 , 4306.66666667 , 4304.61538462 , 4328.20512821 , 4320.51282051 , 4192.30769231 , 4190.25641026 , 4184.61538462 , 4194.35897436 , 4196.41025641 , 4201.02564103 , 4217.94871795 , 4953.33333333 , 4065.12820513 , 4201.53846154 , 2.22497994728 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.164000 , 44.0 , 0.0 , 0.0 , 4302.05128205 , 4298.46153846 , 4324.1025641 , 4311.28205128 , 4195.38461538 , 4196.41025641 , 4193.84615385 , 4194.87179487 , 4197.43589744 , 4196.92307692 , 4208.20512821 , 4955.8974359 , 4063.58974359 , 4201.53846154 , 2.23227291603 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.164000 , 45.0 , 0.0 , 0.0 , 4281.53846154 , 4282.05128205 , 4297.43589744 , 4301.02564103 , 4190.76923077 , 4190.76923077 , 4192.82051282 , 4194.87179487 , 4197.94871795 , 4196.41025641 , 4214.87179487 , 4949.74358974 , 4094.35897436 , 4205.64102564 , 2.23956588478 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.164000 , 46.0 , 0.0 , 0.0 , 4300.51282051 , 4303.07692308 , 4311.79487179 , 4331.28205128 , 4194.87179487 , 4197.94871795 , 4197.43589744 , 4193.84615385 , 4197.94871795 , 4198.97435897 , 4207.69230769 , 4955.8974359 , 4090.25641026 , 4206.66666667 , 2.24685885353 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.164000 , 47.0 , 0.0 , 0.0 , 4301.02564103 , 4301.02564103 , 4302.56410256 , 4321.02564103 , 4196.92307692 , 4194.87179487 , 4189.74358974 , 4197.94871795 , 4200.51282051 , 4201.53846154 , 4229.23076923 , 4952.82051282 , 4107.69230769 , 4207.17948718 , 2.25418697853 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.164000 , 48.0 , 0.0 , 0.0 , 4303.07692308 , 4306.15384615 , 4293.84615385 , 4317.43589744 , 4204.61538462 , 4200.51282051 , 4195.8974359 , 4194.87179487 , 4196.41025641 , 4194.35897436 , 4232.82051282 , 4951.28205128 , 4114.87179487 , 4201.02564103 , 2.26152291603 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.165000 , 49.0 , 0.0 , 0.0 , 4281.53846154 , 4293.33333333 , 4278.97435897 , 4302.05128205 , 4193.84615385 , 4194.35897436 , 4195.8974359 , 4193.84615385 , 4193.84615385 , 4196.41025641 , 4235.38461538 , 4947.17948718 , 4126.66666667 , 4201.02564103 , 2.26885885353 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.165000 , 50.0 , 0.0 , 0.0 , 4305.12820513 , 4312.82051282 , 4311.28205128 , 4330.25641026 , 4195.38461538 , 4203.07692308 , 4203.58974359 , 4195.38461538 , 4194.87179487 , 4195.8974359 , 4214.35897436 , 4951.79487179 , 4091.79487179 , 4203.58974359 , 2.27608932228 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.165000 , 51.0 , 0.0 , 0.0 , 4301.53846154 , 4296.92307692 , 4298.46153846 , 4321.53846154 , 4189.74358974 , 4193.33333333 , 4188.20512821 , 4196.92307692 , 4196.92307692 , 4200.0 , 4227.69230769 , 4948.20512821 , 4102.05128205 , 4205.64102564 , 2.28331979103 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.165000 , 52.0 , 0.0 , 0.0 , 4320.51282051 , 4310.25641026 , 4303.58974359 , 4333.84615385 , 4194.87179487 , 4191.79487179 , 4187.17948718 , 4194.87179487 , 4196.92307692 , 4200.51282051 , 4224.61538462 , 4952.30769231 , 4100.51282051 , 4202.05128205 , 2.29066354103 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.165000 , 53.0 , 0.0 , 0.0 , 4333.84615385 , 4324.1025641 , 4316.92307692 , 4345.12820513 , 4204.61538462 , 4192.82051282 , 4187.69230769 , 4193.84615385 , 4201.53846154 , 4200.51282051 , 4230.25641026 , 4946.66666667 , 4093.33333333 , 4207.17948718 , 2.29800729103 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.165000 , 54.0 , 0.0 , 0.0 , 4346.15384615 , 4328.71794872 , 4347.17948718 , 4372.30769231 , 4210.76923077 , 4200.51282051 , 4192.30769231 , 4192.82051282 , 4199.48717949 , 4197.94871795 , 4223.58974359 , 4945.12820513 , 4060.0 , 4208.71794872 , 2.30535104103 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:01.166000 , 55.0 , 0.0 , 0.0 , 4308.20512821 , 4284.1025641 , 4327.69230769 , 4334.35897436 , 4190.25641026 , 4187.17948718 , 4182.56410256 , 4193.33333333 , 4195.8974359 , 4200.0 , 4220.0 , 4947.17948718 , 4072.82051282 , 4204.61538462 , 2.31267525978 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

