['LOG', 'COUNTER', 'INTERPOLATED', 'RAW_CQ', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'TIMESTAMP', 'ES_TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

2016-10-05T18:16:57.051943 , 128.0 , 0.0 , 0.0 , 4196.41025641 , 4278.46153846 , 4284.1025641 , 4293.33333333 , 4201.53846154 , 4248.20512821 , 4258.97435897 , 4193.84615385 , 4196.41025641 , 4197.43589744 , 4154.87179487 , 4955.38461538 , 4075.38461538 , 4115.8974359 , 5.76196982269 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:57.052566 , 0.0 , 0.0 , 0.0 , 4189.74358974 , 4270.25641026 , 4275.38461538 , 4287.69230769 , 4196.92307692 , 4249.23076923 , 4261.53846154 , 4194.87179487 , 4194.35897436 , 4195.38461538 , 4161.02564103 , 4952.82051282 , 4059.48717949 , 4126.15384615 , 5.77026669769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.053420 , 8.0 , 0.0 , 0.0 , 4191.28205128 , 4274.35897436 , 4298.46153846 , 4287.17948718 , 4190.25641026 , 4236.92307692 , 4253.84615385 , 4195.8974359 , 4195.8974359 , 4198.97435897 , 4146.15384615 , 4943.07692308 , 4080.51282051 , 4082.05128205 , 5.83711213062 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.053667 , 9.0 , 0.0 , 0.0 , 4185.64102564 , 4262.56410256 , 4285.12820513 , 4276.92307692 , 4188.20512821 , 4228.20512821 , 4244.61538462 , 4197.94871795 , 4194.35897436 , 4196.41025641 , 4158.97435897 , 4953.33333333 , 4087.69230769 , 4104.1025641 , 5.84551726896 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.053891 , 10.0 , 0.0 , 0.0 , 4201.02564103 , 4280.51282051 , 4289.23076923 , 4289.74358974 , 4199.48717949 , 4236.92307692 , 4249.23076923 , 4196.41025641 , 4194.87179487 , 4195.38461538 , 4158.97435897 , 4950.76923077 , 4066.15384615 , 4107.69230769 , 5.85389226896 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.054147 , 11.0 , 0.0 , 0.0 , 4190.25641026 , 4263.07692308 , 4272.82051282 , 4273.84615385 , 4187.17948718 , 4223.58974359 , 4236.41025641 , 4196.92307692 , 4195.8974359 , 4199.48717949 , 4160.51282051 , 4951.28205128 , 4083.07692308 , 4121.53846154 , 5.86222430021 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.054362 , 12.0 , 0.0 , 0.0 , 4202.05128205 , 4272.30769231 , 4283.58974359 , 4289.74358974 , 4202.05128205 , 4244.61538462 , 4265.12820513 , 4194.87179487 , 4194.87179487 , 4194.87179487 , 4137.94871795 , 4939.48717949 , 4068.71794872 , 4108.20512821 , 5.86962273771 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.054570 , 13.0 , 0.0 , 0.0 , 4194.35897436 , 4266.66666667 , 4266.15384615 , 4283.07692308 , 4196.41025641 , 4243.07692308 , 4262.05128205 , 4194.35897436 , 4196.92307692 , 4194.35897436 , 4161.02564103 , 4952.30769231 , 4086.66666667 , 4127.17948718 , 5.87798601896 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.054769 , 14.0 , 0.0 , 0.0 , 4196.92307692 , 4276.92307692 , 4269.23076923 , 4296.92307692 , 4196.92307692 , 4248.20512821 , 4262.56410256 , 4195.38461538 , 4198.46153846 , 4195.38461538 , 4167.69230769 , 4953.84615385 , 4082.05128205 , 4122.05128205 , 5.8863911573 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.055008 , 15.0 , 0.0 , 0.0 , 4197.43589744 , 4268.71794872 , 4266.15384615 , 4290.76923077 , 4199.48717949 , 4244.1025641 , 4263.07692308 , 4194.35897436 , 4197.43589744 , 4198.97435897 , 4181.53846154 , 4954.87179487 , 4088.71794872 , 4128.20512821 , 5.89479629564 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.055221 , 16.0 , 0.0 , 0.0 , 4210.25641026 , 4279.48717949 , 4275.8974359 , 4298.46153846 , 4209.74358974 , 4248.71794872 , 4274.87179487 , 4191.28205128 , 4195.8974359 , 4201.02564103 , 4184.61538462 , 4955.38461538 , 4070.76923077 , 4115.38461538 , 5.90320143398 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.055420 , 17.0 , 0.0 , 0.0 , 4208.20512821 , 4288.20512821 , 4281.53846154 , 4308.20512821 , 4198.46153846 , 4235.38461538 , 4256.41025641 , 4193.84615385 , 4196.92307692 , 4200.51282051 , 4185.12820513 , 4960.0 , 4074.35897436 , 4105.12820513 , 5.91060657232 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.055630 , 18.0 , 0.0 , 0.0 , 4207.17948718 , 4297.94871795 , 4294.35897436 , 4320.51282051 , 4193.84615385 , 4232.30769231 , 4249.74358974 , 4197.94871795 , 4197.94871795 , 4197.43589744 , 4168.71794872 , 4953.33333333 , 4067.17948718 , 4086.15384615 , 5.91800500982 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.056139 , 19.0 , 0.0 , 0.0 , 4202.56410256 , 4284.61538462 , 4295.8974359 , 4299.48717949 , 4192.82051282 , 4227.17948718 , 4246.15384615 , 4197.94871795 , 4197.43589744 , 4196.92307692 , 4165.64102564 , 4950.76923077 , 4056.92307692 , 4080.0 , 5.92540344732 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.056487 , 20.0 , 0.0 , 0.0 , 4201.53846154 , 4277.43589744 , 4289.74358974 , 4281.53846154 , 4195.38461538 , 4226.15384615 , 4240.51282051 , 4196.41025641 , 4196.41025641 , 4200.51282051 , 4166.15384615 , 4951.79487179 , 4072.82051282 , 4086.66666667 , 5.93273547857 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.056835 , 21.0 , 0.0 , 0.0 , 4198.46153846 , 4287.17948718 , 4297.43589744 , 4293.33333333 , 4195.8974359 , 4236.41025641 , 4250.76923077 , 4193.84615385 , 4195.8974359 , 4198.46153846 , 4148.71794872 , 4945.64102564 , 4086.66666667 , 4092.82051282 , 5.94012610357 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.057179 , 22.0 , 0.0 , 0.0 , 4186.66666667 , 4270.76923077 , 4289.23076923 , 4284.1025641 , 4180.0 , 4220.51282051 , 4242.05128205 , 4193.33333333 , 4196.41025641 , 4197.43589744 , 4148.71794872 , 4950.25641026 , 4086.15384615 , 4108.71794872 , 5.94734875982 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.057497 , 23.0 , 0.0 , 0.0 , 4196.41025641 , 4266.66666667 , 4290.25641026 , 4282.56410256 , 4190.76923077 , 4227.17948718 , 4246.15384615 , 4194.35897436 , 4193.84615385 , 4194.87179487 , 4140.0 , 4945.12820513 , 4073.33333333 , 4097.43589744 , 5.95475389816 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.057757 , 24.0 , 0.0 , 0.0 , 4192.82051282 , 4267.17948718 , 4276.92307692 , 4278.97435897 , 4197.43589744 , 4243.58974359 , 4249.74358974 , 4193.33333333 , 4194.35897436 , 4196.41025641 , 4153.33333333 , 4947.17948718 , 4093.84615385 , 4111.28205128 , 5.9621590365 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.057969 , 25.0 , 0.0 , 0.0 , 4200.0 , 4291.79487179 , 4289.23076923 , 4306.66666667 , 4203.58974359 , 4261.53846154 , 4265.64102564 , 4190.76923077 , 4196.92307692 , 4195.38461538 , 4153.33333333 , 4944.61538462 , 4073.33333333 , 4118.46153846 , 5.97056417484 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.058182 , 26.0 , 0.0 , 0.0 , 4195.38461538 , 4278.97435897 , 4272.82051282 , 4300.51282051 , 4187.69230769 , 4236.92307692 , 4251.79487179 , 4194.35897436 , 4196.41025641 , 4197.43589744 , 4175.8974359 , 4956.41025641 , 4076.41025641 , 4138.46153846 , 5.97896931318 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.058385 , 27.0 , 0.0 , 0.0 , 4204.61538462 , 4280.0 , 4276.41025641 , 4304.1025641 , 4197.94871795 , 4246.66666667 , 4263.58974359 , 4195.38461538 , 4194.35897436 , 4194.35897436 , 4170.76923077 , 4953.84615385 , 4070.25641026 , 4111.79487179 , 5.98737445152 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.059259 , 28.0 , 0.0 , 0.0 , 4196.41025641 , 4269.23076923 , 4270.25641026 , 4292.82051282 , 4195.38461538 , 4240.51282051 , 4254.35897436 , 4194.35897436 , 4196.92307692 , 4197.94871795 , 4187.69230769 , 4960.51282051 , 4090.25641026 , 4112.30769231 , 5.99477958986 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.064430 , 29.0 , 0.0 , 0.0 , 4212.30769231 , 4298.97435897 , 4292.82051282 , 4321.53846154 , 4204.61538462 , 4245.12820513 , 4258.46153846 , 4194.35897436 , 4196.41025641 , 4197.43589744 , 4180.0 , 4956.41025641 , 4068.71794872 , 4101.02564103 , 6.0021847282 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.064842 , 30.0 , 0.0 , 0.0 , 4200.0 , 4293.33333333 , 4283.07692308 , 4313.33333333 , 4188.71794872 , 4230.76923077 , 4240.51282051 , 4194.87179487 , 4192.82051282 , 4198.46153846 , 4188.71794872 , 4963.07692308 , 4074.35897436 , 4108.71794872 , 6.0095441032 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.065148 , 31.0 , 0.0 , 0.0 , 4210.76923077 , 4299.48717949 , 4298.46153846 , 4317.43589744 , 4201.02564103 , 4241.53846154 , 4252.30769231 , 4194.35897436 , 4191.79487179 , 4198.46153846 , 4168.71794872 , 4952.30769231 , 4048.20512821 , 4082.05128205 , 6.01694924154 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.066015 , 32.0 , 0.0 , 0.0 , 4205.12820513 , 4289.74358974 , 4292.82051282 , 4304.1025641 , 4201.53846154 , 4230.76923077 , 4248.71794872 , 4195.38461538 , 4197.43589744 , 4200.51282051 , 4167.17948718 , 4951.28205128 , 4055.8974359 , 4087.17948718 , 6.02433986654 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.066591 , 33.0 , 0.0 , 0.0 , 4200.0 , 4292.30769231 , 4295.8974359 , 4303.58974359 , 4199.48717949 , 4237.94871795 , 4254.35897436 , 4195.8974359 , 4198.97435897 , 4197.94871795 , 4155.38461538 , 4948.20512821 , 4063.58974359 , 4089.74358974 , 6.03173049154 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.067769 , 34.0 , 0.0 , 0.0 , 4190.25641026 , 4268.20512821 , 4281.02564103 , 4272.82051282 , 4189.74358974 , 4228.20512821 , 4237.43589744 , 4194.87179487 , 4193.33333333 , 4198.97435897 , 4155.8974359 , 4949.23076923 , 4096.92307692 , 4107.17948718 , 6.03906252279 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.076750 , 35.0 , 0.0 , 0.0 , 4197.43589744 , 4272.30769231 , 4281.53846154 , 4276.92307692 , 4195.8974359 , 4227.17948718 , 4241.53846154 , 4193.84615385 , 4190.76923077 , 4197.94871795 , 4147.69230769 , 4943.07692308 , 4085.12820513 , 4107.17948718 , 6.04639455404 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.078254 , 36.0 , 0.0 , 0.0 , 4193.84615385 , 4285.12820513 , 4282.56410256 , 4296.41025641 , 4191.79487179 , 4234.35897436 , 4249.23076923 , 4193.84615385 , 4196.92307692 , 4194.87179487 , 4156.92307692 , 4948.20512821 , 4067.69230769 , 4115.38461538 , 6.05375392904 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.078621 , 37.0 , 0.0 , 0.0 , 4193.33333333 , 4293.84615385 , 4278.97435897 , 4304.1025641 , 4194.35897436 , 4246.66666667 , 4258.97435897 , 4195.8974359 , 4197.43589744 , 4197.43589744 , 4166.15384615 , 4955.38461538 , 4069.74358974 , 4123.58974359 , 6.06111330404 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.080398 , 38.0 , 0.0 , 0.0 , 4201.02564103 , 4282.05128205 , 4268.71794872 , 4294.87179487 , 4198.97435897 , 4238.97435897 , 4255.8974359 , 4196.41025641 , 4192.82051282 , 4200.51282051 , 4169.74358974 , 4958.46153846 , 4080.0 , 4130.76923077 , 6.06847267904 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.081590 , 39.0 , 0.0 , 0.0 , 4204.61538462 , 4276.41025641 , 4263.58974359 , 4291.79487179 , 4196.92307692 , 4232.30769231 , 4249.23076923 , 4194.87179487 , 4195.8974359 , 4196.92307692 , 4173.84615385 , 4955.8974359 , 4081.53846154 , 4128.71794872 , 6.07584767904 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.083279 , 40.0 , 0.0 , 0.0 , 4209.23076923 , 4293.33333333 , 4274.35897436 , 4300.51282051 , 4207.69230769 , 4255.38461538 , 4267.69230769 , 4193.33333333 , 4198.97435897 , 4193.84615385 , 4173.84615385 , 4949.23076923 , 4074.35897436 , 4111.28205128 , 6.08322267904 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.083758 , 41.0 , 0.0 , 0.0 , 4196.41025641 , 4284.1025641 , 4261.02564103 , 4285.64102564 , 4198.97435897 , 4249.23076923 , 4265.64102564 , 4195.38461538 , 4196.92307692 , 4202.05128205 , 4191.79487179 , 4958.46153846 , 4088.20512821 , 4116.41025641 , 6.09051955404 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.084672 , 42.0 , 0.0 , 0.0 , 4204.61538462 , 4291.28205128 , 4270.25641026 , 4302.56410256 , 4195.8974359 , 4241.02564103 , 4262.56410256 , 4194.35897436 , 4193.33333333 , 4201.02564103 , 4187.17948718 , 4954.35897436 , 4076.41025641 , 4111.28205128 , 6.09788283529 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.085402 , 43.0 , 0.0 , 0.0 , 4211.28205128 , 4301.53846154 , 4275.8974359 , 4312.82051282 , 4198.46153846 , 4235.8974359 , 4258.97435897 , 4195.38461538 , 4195.8974359 , 4197.94871795 , 4183.58974359 , 4953.33333333 , 4076.92307692 , 4110.76923077 , 6.10518752279 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.086129 , 44.0 , 0.0 , 0.0 , 4218.46153846 , 4317.94871795 , 4301.53846154 , 4322.05128205 , 4207.69230769 , 4247.17948718 , 4278.97435897 , 4194.87179487 , 4197.94871795 , 4196.41025641 , 4153.84615385 , 4947.17948718 , 4050.25641026 , 4076.41025641 , 6.11258596029 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.086799 , 45.0 , 0.0 , 0.0 , 4192.30769231 , 4282.56410256 , 4288.20512821 , 4285.64102564 , 4182.56410256 , 4220.0 , 4253.84615385 , 4195.8974359 , 4196.92307692 , 4200.51282051 , 4161.53846154 , 4955.8974359 , 4069.23076923 , 4085.12820513 , 6.11990236654 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.087341 , 46.0 , 0.0 , 0.0 , 4189.23076923 , 4271.79487179 , 4287.17948718 , 4277.94871795 , 4184.1025641 , 4225.12820513 , 4247.69230769 , 4196.41025641 , 4192.82051282 , 4197.43589744 , 4140.0 , 4945.12820513 , 4074.87179487 , 4084.61538462 , 6.12730750488 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.087711 , 47.0 , 0.0 , 0.0 , 4187.17948718 , 4261.53846154 , 4277.94871795 , 4275.8974359 , 4180.51282051 , 4227.17948718 , 4237.43589744 , 4197.43589744 , 4193.33333333 , 4200.51282051 , 4141.02564103 , 4948.71794872 , 4095.8974359 , 4111.79487179 , 6.13471264322 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.088313 , 48.0 , 0.0 , 0.0 , 4205.12820513 , 4285.64102564 , 4302.05128205 , 4304.61538462 , 4192.30769231 , 4242.05128205 , 4246.66666667 , 4194.35897436 , 4195.38461538 , 4197.43589744 , 4141.53846154 , 4949.74358974 , 4073.33333333 , 4109.74358974 , 6.14211778156 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.088777 , 49.0 , 0.0 , 0.0 , 4189.74358974 , 4269.23076923 , 4275.38461538 , 4282.56410256 , 4186.15384615 , 4227.69230769 , 4232.30769231 , 4192.82051282 , 4195.38461538 , 4197.94871795 , 4169.74358974 , 4962.05128205 , 4089.23076923 , 4128.71794872 , 6.14947325031 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.090722 , 50.0 , 0.0 , 0.0 , 4193.84615385 , 4267.69230769 , 4265.12820513 , 4283.07692308 , 4197.94871795 , 4240.0 , 4249.74358974 , 4193.84615385 , 4195.38461538 , 4199.48717949 , 4160.0 , 4953.33333333 , 4080.0 , 4117.94871795 , 6.15687838865 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.091602 , 51.0 , 0.0 , 0.0 , 4194.87179487 , 4271.79487179 , 4265.64102564 , 4288.71794872 , 4198.46153846 , 4244.1025641 , 4257.43589744 , 4194.35897436 , 4196.41025641 , 4198.46153846 , 4168.20512821 , 4954.87179487 , 4070.76923077 , 4118.46153846 , 6.16428352699 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.092087 , 52.0 , 0.0 , 0.0 , 4201.02564103 , 4298.46153846 , 4279.48717949 , 4308.20512821 , 4209.74358974 , 4260.51282051 , 4273.33333333 , 4192.82051282 , 4195.38461538 , 4193.84615385 , 4173.33333333 , 4953.84615385 , 4050.76923077 , 4102.56410256 , 6.17168866533 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.092825 , 53.0 , 0.0 , 0.0 , 4194.87179487 , 4285.64102564 , 4273.84615385 , 4301.53846154 , 4198.97435897 , 4246.15384615 , 4255.8974359 , 4193.84615385 , 4195.38461538 , 4198.97435897 , 4182.05128205 , 4956.41025641 , 4079.48717949 , 4104.1025641 , 6.17902850908 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.093352 , 54.0 , 0.0 , 0.0 , 4209.23076923 , 4295.8974359 , 4285.64102564 , 4310.76923077 , 4200.0 , 4243.58974359 , 4258.46153846 , 4195.8974359 , 4197.94871795 , 4202.05128205 , 4173.33333333 , 4954.35897436 , 4074.87179487 , 4091.79487179 , 6.18636835283 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.094644 , 55.0 , 0.0 , 0.0 , 4207.17948718 , 4310.76923077 , 4289.23076923 , 4309.23076923 , 4200.51282051 , 4248.20512821 , 4264.1025641 , 4195.38461538 , 4198.46153846 , 4197.94871795 , 4168.20512821 , 4954.87179487 , 4063.07692308 , 4080.0 , 6.19360663408 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.095021 , 56.0 , 0.0 , 0.0 , 4188.71794872 , 4298.97435897 , 4278.46153846 , 4296.41025641 , 4189.23076923 , 4238.46153846 , 4253.84615385 , 4194.87179487 , 4197.94871795 , 4198.46153846 , 4164.1025641 , 4953.33333333 , 4081.53846154 , 4082.56410256 , 6.20084491533 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.099712 , 57.0 , 0.0 , 0.0 , 4188.71794872 , 4275.8974359 , 4279.48717949 , 4286.66666667 , 4183.07692308 , 4225.12820513 , 4245.12820513 , 4196.41025641 , 4196.92307692 , 4200.0 , 4162.56410256 , 4951.79487179 , 4090.76923077 , 4091.79487179 , 6.20808319658 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.113181 , 58.0 , 0.0 , 0.0 , 4196.92307692 , 4270.25641026 , 4282.56410256 , 4279.48717949 , 4190.25641026 , 4225.64102564 , 4247.17948718 , 4195.8974359 , 4194.87179487 , 4198.46153846 , 4161.53846154 , 4950.25641026 , 4082.05128205 , 4094.87179487 , 6.21538397783 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.113727 , 59.0 , 0.0 , 0.0 , 4201.53846154 , 4285.12820513 , 4293.84615385 , 4290.76923077 , 4202.56410256 , 4240.51282051 , 4252.82051282 , 4190.25641026 , 4194.35897436 , 4194.87179487 , 4145.12820513 , 4942.56410256 , 4083.07692308 , 4087.69230769 , 6.22268475908 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.114310 , 60.0 , 0.0 , 0.0 , 4188.20512821 , 4274.87179487 , 4285.12820513 , 4285.12820513 , 4193.84615385 , 4233.33333333 , 4243.58974359 , 4191.79487179 , 4197.94871795 , 4197.94871795 , 4152.30769231 , 4950.25641026 , 4090.25641026 , 4106.15384615 , 6.23004022783 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.118226 , 61.0 , 0.0 , 0.0 , 4193.84615385 , 4276.92307692 , 4286.15384615 , 4283.58974359 , 4200.51282051 , 4249.74358974 , 4262.56410256 , 4195.8974359 , 4198.46153846 , 4196.41025641 , 4150.76923077 , 4948.20512821 , 4069.23076923 , 4109.23076923 , 6.23733319658 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.119059 , 62.0 , 0.0 , 0.0 , 4187.69230769 , 4267.17948718 , 4262.05128205 , 4269.74358974 , 4193.84615385 , 4250.25641026 , 4259.48717949 , 4196.41025641 , 4196.92307692 , 4196.92307692 , 4160.51282051 , 4952.82051282 , 4100.51282051 , 4123.58974359 , 6.24467304033 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.119430 , 63.0 , 0.0 , 0.0 , 4204.1025641 , 4290.25641026 , 4274.35897436 , 4300.0 , 4208.71794872 , 4262.05128205 , 4276.41025641 , 4193.84615385 , 4194.35897436 , 4194.35897436 , 4153.84615385 , 4951.79487179 , 4078.97435897 , 4108.20512821 , 6.25199725908 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.119764 , 64.0 , 0.0 , 0.0 , 4200.0 , 4281.53846154 , 4270.76923077 , 4297.43589744 , 4201.53846154 , 4244.1025641 , 4265.12820513 , 4196.92307692 , 4195.8974359 , 4201.02564103 , 4182.56410256 , 4962.56410256 , 4064.61538462 , 4120.51282051 , 6.25932147783 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.126683 , 65.0 , 0.0 , 0.0 , 4208.20512821 , 4287.17948718 , 4280.51282051 , 4304.1025641 , 4198.97435897 , 4243.58974359 , 4262.05128205 , 4197.43589744 , 4198.46153846 , 4202.56410256 , 4176.41025641 , 4950.25641026 , 4061.53846154 , 4103.07692308 , 6.26657147783 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.127121 , 66.0 , 0.0 , 0.0 , 4205.64102564 , 4280.0 , 4263.58974359 , 4291.28205128 , 4194.35897436 , 4236.92307692 , 4257.43589744 , 4196.92307692 , 4197.43589744 , 4198.97435897 , 4187.17948718 , 4953.33333333 , 4092.82051282 , 4112.30769231 , 6.27386054033 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.127593 , 67.0 , 0.0 , 0.0 , 4217.94871795 , 4303.07692308 , 4282.05128205 , 4306.15384615 , 4212.82051282 , 4254.35897436 , 4280.0 , 4194.87179487 , 4194.35897436 , 4194.35897436 , 4177.43589744 , 4951.28205128 , 4060.0 , 4097.43589744 , 6.28114960283 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.129593 , 68.0 , 0.0 , 0.0 , 4200.51282051 , 4291.28205128 , 4280.0 , 4294.35897436 , 4190.25641026 , 4229.23076923 , 4251.79487179 , 4194.35897436 , 4197.43589744 , 4200.0 , 4175.8974359 , 4957.43589744 , 4072.30769231 , 4094.87179487 , 6.28848554033 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.130653 , 69.0 , 0.0 , 0.0 , 4201.02564103 , 4296.92307692 , 4294.35897436 , 4310.25641026 , 4182.05128205 , 4222.56410256 , 4251.79487179 , 4194.87179487 , 4197.94871795 , 4197.43589744 , 4144.1025641 , 4945.12820513 , 4072.82051282 , 4075.38461538 , 6.29580585283 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.131131 , 70.0 , 0.0 , 0.0 , 4191.28205128 , 4288.71794872 , 4290.25641026 , 4296.41025641 , 4186.66666667 , 4223.07692308 , 4249.23076923 , 4194.87179487 , 4195.8974359 , 4194.87179487 , 4142.56410256 , 4944.1025641 , 4073.84615385 , 4088.20512821 , 6.30312616533 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.131650 , 71.0 , 0.0 , 0.0 , 4192.30769231 , 4287.69230769 , 4294.35897436 , 4288.20512821 , 4203.58974359 , 4239.48717949 , 4249.74358974 , 4194.35897436 , 4195.8974359 , 4196.92307692 , 4140.51282051 , 4945.12820513 , 4061.02564103 , 4083.58974359 , 6.31049335283 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.132751 , 72.0 , 0.0 , 0.0 , 4189.23076923 , 4266.66666667 , 4286.15384615 , 4278.46153846 , 4193.33333333 , 4237.94871795 , 4246.15384615 , 4196.41025641 , 4197.94871795 , 4196.92307692 , 4144.61538462 , 4948.71794872 , 4076.92307692 , 4094.35897436 , 6.31786054033 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:16:58.133624 , 73.0 , 0.0 , 0.0 , 4191.79487179 , 4264.61538462 , 4287.17948718 , 4282.56410256 , 4180.0 , 4234.87179487 , 4248.71794872 , 4197.43589744 , 4196.92307692 , 4195.8974359 , 4147.17948718 , 4949.74358974 , 4068.20512821 , 4109.23076923 , 6.32522772783 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

